건축물명,건축물 위치,층수(지상_지하),조사년도,총발생량(톤),일평균발생량(톤/일),미사용_하수도방류(톤/일)
수유삼호 APT/프라자,도봉로 256(수유동),21/5,2018,8807.46,48.66,48.66
효성네오인텔리안빌딩,도봉로 352(번동),17/6,2018,0.0,0.0,0.0
코스타타워,도봉로 358(번동),14/5,2018,1909.55,10.55,10.55
롯데백화점,도봉로 60(송중동),10/7,2018,12125.19,66.99,0.0
삼성화재 번동사옥,도봉로 314(번동),14/9,2018,37349.35,206.35,206.35
아쿠아산소사우나,한천로 1131(수유동),15/3,2018,9792.1,54.1,0.0
수유현대아파트,한천로 1131(수유동),15/3,2018,606.35,3.35,3.35
풍양빌딩,도봉로 136(송중동),10/3,2018,1341.21,7.41,7.41
에코피아빌딩,도봉로 30(송중동),12/4,2018,3033.56,16.76,16.76
강북노인요양원,삼양로92길 20(수유동),7/2,2018,593.68,3.28,3.28
한국마사회,도봉로 302(번동),12/6,2018,318.56,1.76,0.0
㈜씨네플랜,도봉로 399(수유동),10/3,2018,12959.6,71.6,71.6
강북제일교회,도봉로 214(미아동),5/3,2018,12959.6,71.6,71.6
수유역푸르지오시티,도봉로 290(미아동),20/3,2018,1558.41,8.61,8.61
조이마트,오패산로30길 25(송중동),4/1,2018,0.0,0.0,0.0
우이신설 경전철㈜,삼양로 195(삼양동),4/2,2018,154774.91,855.11,855.11
신동아 아파트,방학3동 272(방학로 193),12/1,2018,10932.4,60.4,60.4
대동아파트,창5동 811(도봉로642-30),19/0,2018,4325.9,23.9,23.9
도봉한양 수자인아파트,도봉2동657(마들로724),15/3,2018,4325.9,23.9,23.9
성원아파트,창4동 743-15 (마들로16길 56),17/2,2018,1556.6,8.6,8.6
경원선민자역사 신축공사(창동역),창4동 135,10/2,2018,3782.9,20.9,20.9
창동월가타워,창4동 7,15/1,2018,0.0,0.0,0.0
SY빌딩,방학동 676-21,6/2,2018,2986.5,16.5,16.5
금강아미움,쌍문동 711,12/3,2018,2642.6,14.6,14.6
도봉동 앰블램오피스텔,도봉동 62-1,13/3,2018,2407.3,13.3,13.3
신동아아파트,한글비석로52길 54(상계5동 463),14~15/2,2018,1086.0,6.0,6.0
메가빌딩,노해로 459(상계6동 709-2),14/4,2018,1719.5,9.5,9.5
우남아파트,화랑로 355(월계3동 930),14~22/2,2018,405.44,2.24,2.24
을지병원 행정동,공릉로59나길 52(하계1동 279-8),5/4,2018,543.0,3.0,3.0
을지병원 제1별관,공릉로 327(하계1동 279-5),4/5,2018,543.0,3.0,3.0
교보리얼코,노해로 467(상계6동 712-1),12/5,2018,18109.05,100.05,100.05
연지스퀘어센터,초안산로 12 인덕대학교(월계2동 648),1/2,2018,2896.0,16.0,16.0
서울여자대학교 50주년 기념관,화랑로 621 서울여대(공릉2동 126),7/2,2018,1357.5,7.5,7.5
지에스건설,종로 33(청진동) ,24/7,2018,13064.0,71.0,47.0
케이티,대학로 65(연건동) ,7/1,2018,0.0,0.0,0.0
(주)한국투자사모종로플레이스, 창경궁로 120(인의동) ,14/7,2018,1840.0,10.0,10.0
(주)한국투자사모종로플레이스,창경궁로 120(인의동) ,14/7,2018,2024.0,11.0,11.0
(주)한국투자사모종로플레이스,창경궁로 120(인의동) ,14/7,2018,6072.0,33.0,33.0
(주)한국투자사모종로플레이스,창경궁로 120(인의동),14/7,2018,12328.0,67.0,31.0
이지스사모부동산투자신탁25호,율곡로 6(중학동),14/7,2018,0.0,0.0,0.0
서울대병원(외래암센터),"대학로 101(연건동 ,서울대학교병원 ) ",6/4,2018,533.6,2.9,2.9
소나무㈜,동호로38길 24(종로5가),5/2,2018,0.0,0.0,0.0
소나무㈜,동호로38길 24(종로5가),5/2,2018,1472.0,8.0,8.0
종로청계힐스테이트,숭인동길 21(숭인동),11/?,2018,0.0,0.0,0.0
종로청계힐스테이트,숭인동길 21(숭인동),20/?,2018,0.0,0.0,0.0
종로청계힐스테이트,숭인동길 21(숭인동),18/?,2018,10304.0,56.0,34.0
(주)SERVEONE) (주)서브원,필운대로 80(옥인동) ,5/3,2018,12696.0,69.0,27.0
금융감독원,효자로 11(통의동) ,4/2,2018,184.0,1.0,1.0
국립현대미술관,"삼청로 30(소격동,서울관 ) ",3/3,2018,184.0,1.0,1.0
오피시아관리사무소,새문안로 92(신문로1가) ,24/8,2018,2944.0,16.0,8.0
정부중앙청사별관,사직로8길 60(도렴동) ,16/6,2018,5152.0,28.0,11.0
흥국생명보험㈜,새문안로 68(신문로1가),19/3,2018,2208.0,12.0,4.0
흥국생명보험㈜,새문안로 68(신문로1가) ,19/3,2018,0.0,0.0,0.0
흥국생명보험㈜,새문안로 68(신문로1가) ,19/3,2018,368.0,2.0,2.0
종로타워,종로 51(종로2가) ,24/6,2018,32016.0,174.0,125.0
SK 이노베이션㈜,"종로 26(서린동, SK 이노베이션(주) 총무팀) ",35/7,2018,184.0,1.0,1.0
SK 이노베이션(주),"종로 26(서린동, SK 이노베이션(주) 총무팀) ",35/7,2018,22080.0,120.0,63.0
옥산빌딩,대명1길 7(명륜4가 16-1) 옥산빌딩 ,4/2,2018,4416.0,24.0,3.0
삼육대학교,공릉2동 26-21[삼육대 미래관],5/2,2018,2172.0,12.0,12.0
육군사관학교,화랑로 574(공릉2동 230-30),4/2,2018,1629.0,9.0,9.0
북서울시립미술관,동일로 1238(중계2.3동 508),3/3,2018,1448.0,8.0,8.0
현대엠코,동일로 986(공릉1동 670-20),36/5,2018,376.48,2.08,2.08
육군사관학교2,화랑로 574(공릉2동 230-30),4/2,2018,1629.0,9.0,9.0
중계센트럴파크,"덕릉로115다길 40 (상계3,4동 1323)",17/2,2018,1031.7,5.7,5.7
연세방병원,동일로 989 (공릉1동 680-10),15/2,2018,1031.7,5.7,5.7
우화빌딩,동일로190길 65 (공릉1동392-21),9/3,2018,863.37,4.77,4.77
서울과학관,한글비석로 160(하계1동 산11),3/1,2018,5.21,0.03,0.03
방사선융합연구센터,노원로 75 원자력의학원(공릉2동 215-4),6/3,2018,1064.28,5.88,5.88
꿈의숲 SK뷰 아파트,월계로42길 97 (월계1동 531),20/2,2018,1954.8,10.8,10.8
광운학술정보관,광운로 20 광운대학교(월계1동 447-1),4/3,2018,517.66,2.86,2.86
월계문화체육센터,월계로 296-17(월계1동 569-1),5/1,2018,1281.0,7.08,7.08
대우건설,수락산로 4길 17,16~28/3,2018,700.0,3.87,3.87
대우건설,수락산로 4길 17,16~28/3,2018,701.0,3.87,3.87
신세계건설㈜ 이마트트레이더스 건축현장,월계동 333-1,5/1,2018,4887.0,27.0,27.0
동아아파트 상가,"경인로 643 (신도림동, 동아아파트)",2/1,2018,125.12,0.68,0.68
올리브모텔,디지털로32길 97-31(구로동),4/1,2018,5.52,0.03,0.03
와이즈플레이스,가마산로 268,19/4,2018,90.16,0.49,0.49
신도림테크노마트,새말로 97(구로동) ,40/7,2018,9936.0,54.0,54.0
JJ홀딩스,디지털로32나길 22(구로동),6/4,2018,0.0,0.0,0.0
백상스타타워II,"가산동 459-22,가산디지털2로 165  (가산동)",15/2,2018,5574.0,30.29,30.29
에이스 하이엔드 7차,"가산동 345-33,가산디지털2로 67  (가산동)",15/3,2018,6048.0,32.87,32.87
엘지전자(주),"가산동 327-23,가산디지털1로 51  (가산동)",21/5,2018,50382.0,273.82,273.82
롯데정보통신(주),"가산동 533-2,가산디지털2로 179  (가산동)",15/3,2018,42852.0,232.89,232.89
재능유통,가산디지털1로 186(가산동 459-11),15/4,2018,47952.0,260.61,260.61
에이스하이앤드 3차,"가산동 371-50,가산디지털1로 145  (가산동)",20/3,2018,4608.0,25.04,25.04
디지털엠파이어입주자대표,"가산동 685, 범안로 1130  (가산동)",15/3,2018,12960.0,70.43,70.43
세계일보제작단 사옥(차준영),서부샛길 534,5/6,2018,103680.0,563.48,563.48
에하8차고객지원센터,가산디지털1로 84 ,19/3,2018,13650.0,74.18,74.18
자치위원회,가산디지털2로 184(가산동 481-10),15/2,2018,3360.0,18.26,18.26
뉴티캐슬운영위원회,가산디지털2로 108(가산동 429-1),14/2,2018,3630.0,19.73,19.73
더 루벤스밸리 운영위원회,"가산동 691-3,가산디지털1로 1  (가산동)",15/3,2018,6360.0,34.57,34.57
벽산디지털밸리6차입주대표,가산디지털1로 219,15/3,2018,10434.0,56.71,56.71
흑석 롯데캐슬 에듀포레,흑석동 231-27,23/4,2018,1148.99,6.24,6.24
래미안로이파크,사당동 167-19,25/4,2018,32278.0,175.42,175.42
요진건설(흑석동 원불교),현충로 75,10/4,2018,15857.98,86.18,86.18
롯데건설(사당2구역재건축),사당동 181,18/4,2018,828.0,4.5,4.5
대보실업(신림선 2공구),신대방동 375-12,,2018,44772.72,243.33,243.33
롯데쇼핑 관악점,봉천로209(봉천동 729-22),38/2,2018,0.0,0.0,0.0
디오슈페리움1단지,관악로164(봉천동 856-5),19/2,2018,1104.0,6.0,6.0
서울대 교수아파트,관악로1(대학동),5/2,2018,1619.2,8.8,8.8
마에스트로 생활문화 지원실,남부순환로218길 1(봉천동 869-6),20/2,2018,2208.0,12.0,12.0
에그옐로우,남부순환로1820(봉천동 862-18),16/2,2018,368.0,2.0,2.0
쌩모리츠타운,쑥고개로100(봉천동 1574-1),11/2,2018,17664.0,96.0,76.0
관악구청 ,관악로145(봉천동 1570-1),9/2,2018,8464.0,46.0,7.6
아이피비엠씨(주),남부순환로218길 37(봉천동 867-12),15/2,2018,644.0,3.5,3.5
(주)대화파트너스,남부순환로1773(봉천동 893-12),15/2,2018,736.0,4.0,4.0
타워빌딩,남부순환로1817(봉천동 861-6),20/2,2018,1619.2,8.8,8.8
양지병원,남부순환로1640(신림동 10-207),7/2,2018,1840.0,10.0,10.0
지에스건설,신림동 산9-10(터널),/30,2018,2392.0,13.0,13.0
(주)플레이쉘,신림동 1433-1,26/2,2018,1692.8,9.2,9.2
남부중앙시장(주),봉천로12길 39(신림동 1426-7),10/2,2018,7912.0,43.0,43.0
르네상스쇼핑몰관리단,신림로340(신림동1422-5),15/2,2018,1840.0,10.0,10.0
관악농업협동조합,신림동 1668-28,6/2,2018,4232.0,23.0,23.0
○○○,시흥대로578(신림동 1643),7/2,2018,21712.0,118.0,68.0
일성트루엘,신림로23길 16(신림동 1523),11/2,2018,7912.0,43.0,43.0
서울대학교 (관정도서관),관악로1(대학동),7/2,2018,92.0,0.5,0.5
현대백화점,신촌로 83(창천동 30-33),12/6,2018,17767.04,96.56,96.56
이화여대(ECC관),"이화여대길 52(대현동 11-1 ,이화여대",,2018,36248.0,197.0,197.0
김진성 ㈜버티고,연세로 8-1(창천동 18-58),15/6,2018,6679.2,36.3,36.3
연세의료원(오폐수처리장),"연세로 50(신촌동 134 ,연세의료원(오폐수처리장) )",,2018,2152.8,11.7,11.7
동아일보사,충정로 29(충정로3가 139),17/6,2018,1694.64,9.21,9.21
백상빌딩,신촌로 231(북아현동221-7),5/2,2018,960.48,5.22,5.22
힐데스하임입주자대표,"진관3로 11(진관동 64 ,은평뉴타운 힐데스하임 )",16/3,2018,2379.12,12.93,12.93
한라타운아파트,난곡로47길 9(신림동763) ),15/2,2018,883.2,4.8,4.8
서초롯데캐슬메디치,서초중앙로 110(서초동 1656-4),16/5,2018,841.0,4.57,0.0
하림인터내셔날 오피스텔,서초대로 316(서초동 1674-5),15/3,2018,5442.0,29.58,29.58
(주)케이브이지제2호기업부동산,남부순환로 2477(서초동 1424-2),14/5,2018,13500.0,73.37,73.37
래미안서초유니빌,서초중앙로 26(서초동 1445-4),24/5,2018,4080.0,22.17,22.17
삼성금융캠퍼스,"   , (지하)( )",,2018,2408.0,13.09,13.09
삼성금융캠퍼스,"   , (지하)( )",,2018,886.0,4.82,4.82
(주)한화63시티,강남대로 311(서초동 1338-12),20/6,2018,7613.0,41.38,41.38
코크렙제43호,"서초대로74길 14, B동 (서초동 1321-20)",32/7,2018,1973.0,10.72,10.72
삼성전자,"서초대로74길 11, C동 (서초동 1320-10)",44/8,2018,4777.0,25.96,0.0
(주)효성,"강남대로51길 10, (지하)7층 (서초동 1337-6)",16/7,2018,1080.0,5.87,5.87
코리아비즈니스센터,강남대로 309(서초동 1338-21),20/6,2018,9000.0,48.91,48.91
(주)코크렙제31호위탁관리부동산투자회사,강남대로 369(서초동 1328-3),22/7,2018,1114.0,6.05,6.05
(주)코크렙제31호위탁관리부동산투자회사,강남대로 369(서초동 1328-3),22/7,2018,2602.0,14.14,14.14
삼성생명보험,서초대로74길 4(서초동 1321-15),34/7,2018,1800.0,9.78,9.78
삼성물산(주),"서초대로74길 14, B동 (서초동 1321-20)",32/7,2018,1088.0,5.91,5.91
삼성물산(주),"서초대로74길 14, B동 (서초동 1321-20)",32/7,2018,2301.0,12.51,12.51
삼성전자,"서초대로74길 11, C동 (서초동 1320-10)",44/8,2018,253.0,1.38,0.0
삼성전자,"서초대로74길 11, C동 (서초동 1320-10)",44/8,2018,4849.0,26.35,0.0
(주)KH바텍,반포대로 18(서초동 1451-51),8/4,2018,1800.0,9.78,9.78
대표이사,서초대로 286(서초동 1573-1),11/4,2018,1980.0,10.76,10.76
국제방송,남부순환로 2351(서초동 1467-80),14/6,2018,1080.0,5.87,5.87
우리은행합숙소,남부순환로315길 46(서초동 1470-1),3/1,2018,0.0,0.0,0.0
LG서초에클라트,반포대로14길 71(서초동 1599-2),22/6,2018,624.0,3.39,3.39
이스트빌딩,반포대로 3(서초동 1464-30),10/5,2018,952.0,5.17,5.17
에이스빌딩,"서초대로41길 19(서초동 1720-2 ,지하1층관리실 )",5/4,2018,1380.0,7.5,7.5
한국벤처투자주식회사,서초대로45길 16(서초동 1706-5),5/4,2018,792.0,4.3,4.3
서초오퓨런스빌딩,서초대로 254(서초동 1553-5),18/8,2018,6733.0,36.59,36.59
에이엠빌딩(주)효성,효령로55길 65(서초동 1597-7),5/4,2018,2331.0,12.67,12.67
○○○,"   , (지하)( )",,2018,360.0,1.96,1.96
웅진타워 임재관,"   , (지하)( )",16/8,2018,21600.0,117.39,117.39
권동환,불광로 20(대조동 240),16/8,2018,10.86,0.06,0.06
드림스퀘어관리단,진관동 87,9/4,2018,0.0,0.0,0.0
(주)삼전건설,진관동 59-18,20/5,2018,21720.0,120.0,120.0
은평뉴타운엘크루아파트,진관3로 21(진관동 65),20/4,2018,0.0,0.0,0.0
은평뉴타운엘크루아파트,진관3로 21(진관동 65),20/4,2018,5734.08,31.68,31.68
(주)한화건설,진관동 66-13,20/4,2018,1665.2,9.2,9.2
힐데스하임입주자대표,"진관3로 11(진관동 64 ,은평뉴타운 힐데스하임 )",16/3,2018,2405.49,13.29,13.29
백상빌딩,신촌로 231(북아현동221-7),5/2,2018,1037.0,5.73,5.73
동아일보사,충정로 29(충정로3가 139),17/6,2018,7584.0,41.9,41.9
연세의료원(오폐수처리장),"연세로 50(신촌동 134 ,연세의료원(오폐수처리장) )",,2018,3003.0,16.59,16.59
동대문패션TV,을지로 264(을지로6가),13/6,2018,899.76,4.89,4.89
동대문밀레오레,장충단로 263(을지로6가),20/7,2018,671.6,3.65,3.65
도로교통안전관리공단,왕십리로 407(신당동),7/2,2018,1582.4,8.6,8.6
매경미디어센터,퇴계로 190(필동1가),20/5,2018,2500.56,13.59,13.59
일진사우나,충무로2길 15,6/1,2018,526.24,2.86,2.86
명동타워,명동8길 27(명동2가),22/2,2018,1170.24,6.36,6.36
㈜명동밀레오레관리단,퇴계로 115(충무로1가),17/7,2018,50.97,0.28,0.28
YTN 빌딩,세종대로 17(남대문로5가),20/6,2018,0.0,0.0,0.0
서울파이넨스센터,세종대로 136(태평로1가),30/8,2018,0.0,0.0,0.0
㈜굿모닝시티,장충단로 247(을지로6가),16/7,2018,3418.72,18.58,18.58
황학아크로타워,퇴계로 447(황학동),20/6,2018,899.76,4.89,4.89
두산타워,장충단로 275(을지로6가),33/7,2018,209.76,1.14,1.14
롯데캐슬아이리스,소공로 35(회현동1가),32/7,2018,8970.0,48.75,0.0
리마크빌,다산로 258,22/5,2018,72102.24,391.86,-0.1
신정변전소,신정로 226  (신정동)  ,1층/3층,2018,3000.0,16.57,16.57
목동가든스위트,목동서로 65  (목동),23층/4층,2018,768.0,4.24,4.24
부영그린타운1,목동동로 393  (목동),23층/6층,2018,516.0,2.85,2.85
현대파크빌,목동동로 391  (목동),24층/5층,2018,450.0,2.49,2.49
김진성 ㈜버티고,연세로 8-1(창천동 18-58),15/6,2018,6238.0,34.46,34.46
이화여대(ECC관),"이화여대길 52(대현동 11-1 ,이화여대",,2018,23584.0,130.3,130.3
현대백화점,신촌로 83(창천동 30-33),12/6,2018,0.0,0.0,0.0
연세의료원(바이오메디칼센타),대신동 52,,2018,6753.0,37.31,37.31
연세대학,"신촌동 134 ,연세대",,2018,6748.0,37.28,37.28
서울여자간호대학,간호대로 38(홍제동 287-89),,2018,8915.0,49.25,49.25
그랜드힐튼호텔,연희로 353(홍은동 201-1),,2018,2842.0,15.7,15.7
레미안1차,길음로9길 40,20/3,2018,920.0,5.0,5.0
성북구청,보문로 168,12/4,2018,46736.0,254.0,0.0
듀오트리스,상봉로 131(상봉동),41/8,2018,10488.0,57.0,24.83
현대엠코,망우로 353(상봉동),48/7,2018,33156.8,180.2,97.64
홈플러스 신내점,신내로 201(신내동),5/3,2018,17664.0,96.0,96.0
서일빌딩,상봉로 7(면목동),7/3,2018,5291.84,28.76,0.01
힐스테이트청계,천호대로55길 11,30/3,2018,5530.0,30.05,30.05
송원건설,신설동 98-30,16/2,2018,60.0,0.33,0.33
한양산업개발,청계천로 461,20/4,2018,7020.0,38.15,38.15
청계와이즈노벨리아,서울시립대로 19(답십리동 463-2),20/2,2018,30733.0,167.03,167.03
서울한방진흥센터,약령중앙로 26(제기동 1082),3/3,2018,57623.0,313.17,313.17
민족통일빌,홍릉로3길 55(제기동 615-1 민족통일빌),5/1,2018,0.0,0.0,0.0
금호어울림 아파트,"신이문로 9(이문동 428 ,금호(A)어울림 )",12/2,2018,744.0,4.04,4.04
한국외국어대학교,이문동 270,10/3,2018,3000.0,16.3,16.3
이문KCC웰츠타워관리단,이문로 136(이문동 292-10),15/4,2018,2280.0,12.39,12.39
에스케이건설(주) 휘경2재개발구역 현장,휘경동 118-10,,2018,19444.0,105.67,105.67
경희의료원,"경희대로 23(회기동 1 ,경희의료원 )",16/2,2018,3133.0,17.03,17.03
케이티,홍릉로 58(청량리동 368),3/1,2018,102.0,0.55,0.55
BAUHAUS,답십리로 288(장안동 368-1),17/6,2018,924.0,5.02,5.02
현대썬앤빌,장한로 91(장안동 373-3),20/4,2018,14544.0,79.04,79.04
장안삼성쉐르빌,장한로 119(장안동 371-1),30/5,2018,5046.0,27.42,27.42
에뜨와르오피스텔,한천로24길 70(장안동 381-1),15/4,2018,0.0,0.0,0.0
그레이스앤존,장한로23길 11-9(장안동 372-7),,2018,0.0,0.0,0.0
청계한신휴플러스(아),"서울시립대로 14(답십리동 1002 ,청계한신휴플러스(아) )",24/2,2018,150.0,0.82,0.82
한화 역사(주) 청량리점,"왕산로 214(전농동 591-53 ,한화 역사(주) 청량리점 )",9/3,2018,600.0,3.26,3.26
동대문종합사회복지관,약령시로5길 22(제기동 220),5/3,2018,2160.0,11.74,11.74
한방천하포스빌,왕산로 122(용두동 788),18/6,2018,6.0,0.03,0.03
(주)대성엠지엠 (동의보감타워),왕산로 128(용두동 787),18/5,2018,5734.0,31.16,31.16
홈플러스 동대문점,천호대로 133(용두동 33-1),6/3,2018,3060.0,16.63,16.63
동대문구청장,천호대로 145(용두동 39-9),9/2,2018,7074.0,38.45,38.45
롯데캐슬피렌체상가,정릉천동로 58(용두동 790),14/3,2018,1236.0,6.72,6.72
광석교회,왕산로26길 49(용두동 65-24),5/3,2018,2160.0,11.74,11.74
강변 SK VIEW,아차산로 431 ,29/3,2018,10361.24,56.31,56.31
건국대학교 신공학관,능동로 120-1,12/2,2018,3523.6,19.15,19.15
건국대학교병원,능동로 120-1,13/4,2018,46480.44,252.61,252.61
광진아크로텔  관리지원센터,아차산로 355,24/5,2018,4039.83,21.96,21.96
골든팰리스,"통일로16길 4-1(무악동, 골든팰리스) ",8/4,2018,1840.0,10.0,3.0
골든팰리스,"통일로16길 4-1(무악동, 골든팰리스) ",8/4,2018,1656.0,9.0,3.0
경희대 사회교육연구원(조인원),율곡로 110(권농동),5/3,2018,184.0,1.0,1.0
고용남,종로39가길 5-7(충신동) ,1/?,2018,552.0,3.0,3.0
경찰 공제회,창경궁로 106 경찰공제회,12/5,2018,552.0,3.0,3.0
